id,original_text,aspect_term,aspect_category,similarity,matched_opinions,total_weight,sentiment_prob,context_phrase,opinion_count
854,Bismillah semoga tahun ini ada gubernur baruu... #AniesJawaraJakarta #GubernurkuAniesBaswedan #OkeOce #TolakReklamasi,semoga,Agus-Sylvi,0.0,bismillah,4.0,"[0.9756, 0.0122, 0.0122]",bismillah semoga tahun,1
854,Bismillah semoga tahun ini ada gubernur baruu... #AniesJawaraJakarta #GubernurkuAniesBaswedan #OkeOce #TolakReklamasi,bismillah,Agus-Sylvi,0.0,ada,4.0,"[0.9756, 0.0122, 0.0122]",bismillah semoga,1
854,Bismillah semoga tahun ini ada gubernur baruu... #AniesJawaraJakarta #GubernurkuAniesBaswedan #OkeOce #TolakReklamasi,tahun,Agus-Sylvi,0.0,ada,4.0,"[0.9756, 0.0122, 0.0122]",semoga tahun ini,1
855,Ya Allah karuniai kami dengan gubernur dan wagub yang jujur adil dan amanah benar2 tulus mengabdi demi kemaslahatan DKI Jakarta. Amin,karuniai,Agus-Sylvi,0.0,allah,5.0,"[0.9804, 0.0098, 0.0098]",allah karuniai kami,1
855,Ya Allah karuniai kami dengan gubernur dan wagub yang jujur adil dan amanah benar2 tulus mengabdi demi kemaslahatan DKI Jakarta. Amin,allah,Agus-Sylvi,0.0,tulus,4.0,"[0.9756, 0.0122, 0.0122]",ya allah karuniai,1
855,Ya Allah karuniai kami dengan gubernur dan wagub yang jujur adil dan amanah benar2 tulus mengabdi demi kemaslahatan DKI Jakarta. Amin,dki,Agus-Sylvi,0.0,kemaslahatan,4.0,"[0.9756, 0.0122, 0.0122]",kemaslahatan dki jakarta,1
855,Ya Allah karuniai kami dengan gubernur dan wagub yang jujur adil dan amanah benar2 tulus mengabdi demi kemaslahatan DKI Jakarta. Amin,adil,Anies-Sandi,0.317,jujur,4.0,"[0.9756, 0.0122, 0.0122]",jujur adil dan,1
855,Ya Allah karuniai kami dengan gubernur dan wagub yang jujur adil dan amanah benar2 tulus mengabdi demi kemaslahatan DKI Jakarta. Amin,gubernur,Anies-Sandi,0.4483,allah,5.0,"[0.9804, 0.0098, 0.0098]",dengan gubernur dan,1
855,Ya Allah karuniai kami dengan gubernur dan wagub yang jujur adil dan amanah benar2 tulus mengabdi demi kemaslahatan DKI Jakarta. Amin,kemaslahatan,Agus-Sylvi,0.0,mengabdi,-3.0,"[0.0161, 0.0161, 0.9677]",demi kemaslahatan dki,1
856,Menarik.... Yang penting sesuai hati nurani <OK HAND> <OK HAND> <OK HAND> #Pilkada #Pilkada #PilkadaDki #PilkadaDki2017 #JakartaElection,<ok,Agus-Sylvi,0.0,hati,2.0,"[0.9524, 0.0238, 0.0238]",nurani <ok hand,1
856,Menarik.... Yang penting sesuai hati nurani <OK HAND> <OK HAND> <OK HAND> #Pilkada #Pilkada #PilkadaDki #PilkadaDki2017 #JakartaElection,hati,Agus-Sylvi,0.0,penting,3.0,"[0.9677, 0.0161, 0.0161]",sesuai hati nurani,1
856,Menarik.... Yang penting sesuai hati nurani <OK HAND> <OK HAND> <OK HAND> #Pilkada #Pilkada #PilkadaDki #PilkadaDki2017 #JakartaElection,nurani,Agus-Sylvi,0.0,hati,2.0,"[0.9524, 0.0238, 0.0238]",hati nurani <ok,1
856,Menarik.... Yang penting sesuai hati nurani <OK HAND> <OK HAND> <OK HAND> #Pilkada #Pilkada #PilkadaDki #PilkadaDki2017 #JakartaElection,#pilkada,Agus-Sylvi,0.0,penting,3.0,"[0.9677, 0.0161, 0.0161]",> #pilkada #pilkada,1
856,Menarik.... Yang penting sesuai hati nurani <OK HAND> <OK HAND> <OK HAND> #Pilkada #Pilkada #PilkadaDki #PilkadaDki2017 #JakartaElection,#pilkadadki,Agus-Sylvi,0.0,penting,3.0,"[0.9677, 0.0161, 0.0161]",#pilkada #pilkadadki #pilkadadki2017,1
857,Selamat atas keberhasilan #TikoTumbangkanToke #pilkadadki2017 #PilkadaDKI #pilkadajakarta <OK HAND>,keberhasilan,Agus-Sylvi,0.0,selamat,5.0,"[0.9804, 0.0098, 0.0098]",atas keberhasilan #tikotumbangkantoke,1
858,Macam-macam ya keramaian pilkada dki. ada yang potong nenen yang jago ngeles karena ramalan. Selamat pak Anies-Sandi #pilkadadki2017,sandi,Anies-Sandi,0.2684,pak,-0.6,"[0.05, 0.35, 0.6]",- sandi #pilkadadki2017,0
858,Macam-macam ya keramaian pilkada dki. ada yang potong nenen yang jago ngeles karena ramalan. Selamat pak Anies-Sandi #pilkadadki2017,ramalan,Agus-Sylvi,0.0,ngeles,-3.0,"[0.0161, 0.0161, 0.9677]",karena ramalan .,1
858,Macam-macam ya keramaian pilkada dki. ada yang potong nenen yang jago ngeles karena ramalan. Selamat pak Anies-Sandi #pilkadadki2017,nenen,Agus-Sylvi,0.0,potong,-2.0,"[0.0238, 0.0238, 0.9524]",potong nenen yang,1
858,Macam-macam ya keramaian pilkada dki. ada yang potong nenen yang jago ngeles karena ramalan. Selamat pak Anies-Sandi #pilkadadki2017,pak,Anies-Sandi,0.5368,selamat,5.0,"[0.9804, 0.0098, 0.0098]",selamat pak anies,1
858,Macam-macam ya keramaian pilkada dki. ada yang potong nenen yang jago ngeles karena ramalan. Selamat pak Anies-Sandi #pilkadadki2017,#pilkadadki2017,Anies-Sandi,0.2684,pak,-0.6,"[0.05, 0.35, 0.6]",sandi #pilkadadki2017,0
858,Macam-macam ya keramaian pilkada dki. ada yang potong nenen yang jago ngeles karena ramalan. Selamat pak Anies-Sandi #pilkadadki2017,anies,Anies-Sandi,0.5368,pak,-0.6,"[0.05, 0.35, 0.6]",pak anies -,0
860,Jakarta benar-benar milik Indonesia Terima Kasih Pak! #jakartamemilih #JakartaMemilihJawara #PilkadaDKI #pilkadadki2017,#jakartamemilih,Agus-Sylvi,0.0,milik,1.0,"[0.7692, 0.1923, 0.0385]",! #jakartamemilih #jakartamemilihjawara,1
860,Jakarta benar-benar milik Indonesia Terima Kasih Pak! #jakartamemilih #JakartaMemilihJawara #PilkadaDKI #pilkadadki2017,kasih,Agus-Sylvi,0.0,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih pak,1
860,Jakarta benar-benar milik Indonesia Terima Kasih Pak! #jakartamemilih #JakartaMemilihJawara #PilkadaDKI #pilkadadki2017,pak,Agus-Sylvi,0.0,kasih,2.0,"[0.9524, 0.0238, 0.0238]",kasih pak !,1
860,Jakarta benar-benar milik Indonesia Terima Kasih Pak! #jakartamemilih #JakartaMemilihJawara #PilkadaDKI #pilkadadki2017,indonesia,Agus-Sylvi,0.0,milik,1.0,"[0.7692, 0.1923, 0.0385]",milik indonesia terima,1
860,Jakarta benar-benar milik Indonesia Terima Kasih Pak! #jakartamemilih #JakartaMemilihJawara #PilkadaDKI #pilkadadki2017,jakarta,Agus-Sylvi,0.0,milik,1.0,"[0.7692, 0.1923, 0.0385]",jakarta benar-benar,1
860,Jakarta benar-benar milik Indonesia Terima Kasih Pak! #jakartamemilih #JakartaMemilihJawara #PilkadaDKI #pilkadadki2017,terima,Agus-Sylvi,0.0,milik,1.0,"[0.7692, 0.1923, 0.0385]",indonesia terima kasih,1
860,Jakarta benar-benar milik Indonesia Terima Kasih Pak! #jakartamemilih #JakartaMemilihJawara #PilkadaDKI #pilkadadki2017,#pilkadadki,Agus-Sylvi,0.0,milik,1.0,"[0.7692, 0.1923, 0.0385]",#jakartamemilihjawara #pilkadadki #pilkadadki2017,1
862,Anies Pasrah dengan Hasil Pilkada DKI Jakarta. https://goo.gl/VqrfZU #pilkadadki2017 @aniesbaswedan,pilkada,Agus-Sylvi,0.0,hasil,3.0,"[0.9677, 0.0161, 0.0161]",hasil pilkada dki,1
865,Bedanya hampir 17%..... artinya suara AHY ke ANIES-SANDI <Glowing Star> <Glowing Star> <Glowing Star>,suara,Agus-Sylvi,0.0,arti,1.0,"[0.7692, 0.1923, 0.0385]",nya suara ahy,1
865,Bedanya hampir 17%..... artinya suara AHY ke ANIES-SANDI <Glowing Star> <Glowing Star> <Glowing Star>,ahy,Agus-Sylvi,0.0,suara,2.0,"[0.9524, 0.0238, 0.0238]",suara ahy ke,1
865,Bedanya hampir 17%..... artinya suara AHY ke ANIES-SANDI <Glowing Star> <Glowing Star> <Glowing Star>,anies-sandi,Anies-Sandi,0.5693,arti,1.0,"[0.7692, 0.1923, 0.0385]",ke anies-sandi <glowing,1
866,Menang Pilkada DKI Prabowo: Anies-Sandi Harus Kerja Keras,menang,Agus-Sylvi,0.0,kerja,2.0,"[0.9524, 0.0238, 0.0238]",menang pilkada,1
866,Menang Pilkada DKI Prabowo: Anies-Sandi Harus Kerja Keras,pilkada,Agus-Sylvi,0.0,menang,4.0,"[0.9756, 0.0122, 0.0122]",menang pilkada dki,1
867,Doain daerah sendiri dulu aja GUB nya bagaimana <FOLDED HANDS> Aa Gym Kritik Syukuran Anies-Sandi Usai Menang di Pilkada DKI https://today.line.me/,daerah,Agus-Sylvi,0.0,doain,2.0,"[0.9524, 0.0238, 0.0238]",doain daerah sendiri,1
867,Doain daerah sendiri dulu aja GUB nya bagaimana <FOLDED HANDS> Aa Gym Kritik Syukuran Anies-Sandi Usai Menang di Pilkada DKI https://today.line.me/,sandi,Anies-Sandi,0.2684,kritik,-5.0,"[0.0098, 0.0098, 0.9804]",- sandi usai,1
867,Doain daerah sendiri dulu aja GUB nya bagaimana <FOLDED HANDS> Aa Gym Kritik Syukuran Anies-Sandi Usai Menang di Pilkada DKI https://today.line.me/,doain,Agus-Sylvi,0.0,aja,1.0,"[0.7692, 0.1923, 0.0385]",doain daerah,1
867,Doain daerah sendiri dulu aja GUB nya bagaimana <FOLDED HANDS> Aa Gym Kritik Syukuran Anies-Sandi Usai Menang di Pilkada DKI https://today.line.me/,syukuran,Anies-Sandi,0.5368,kritik,-5.0,"[0.0098, 0.0098, 0.9804]",kritik syukuran anies,1
867,Doain daerah sendiri dulu aja GUB nya bagaimana <FOLDED HANDS> Aa Gym Kritik Syukuran Anies-Sandi Usai Menang di Pilkada DKI https://today.line.me/,gub,Agus-Sylvi,0.0,aja,1.0,"[0.7692, 0.1923, 0.0385]",aja gub nya,1
867,Doain daerah sendiri dulu aja GUB nya bagaimana <FOLDED HANDS> Aa Gym Kritik Syukuran Anies-Sandi Usai Menang di Pilkada DKI https://today.line.me/,usai,Anies-Sandi,0.2684,kritik,-5.0,"[0.0098, 0.0098, 0.9804]",sandi usai menang,1
867,Doain daerah sendiri dulu aja GUB nya bagaimana <FOLDED HANDS> Aa Gym Kritik Syukuran Anies-Sandi Usai Menang di Pilkada DKI https://today.line.me/,menang,Agus-Sylvi,0.0,kritik,-5.0,"[0.0098, 0.0098, 0.9804]",usai menang di,1
867,Doain daerah sendiri dulu aja GUB nya bagaimana <FOLDED HANDS> Aa Gym Kritik Syukuran Anies-Sandi Usai Menang di Pilkada DKI https://today.line.me/,anies,Anies-Sandi,0.5368,kritik,-5.0,"[0.0098, 0.0098, 0.9804]",syukuran anies -,1
867,Doain daerah sendiri dulu aja GUB nya bagaimana <FOLDED HANDS> Aa Gym Kritik Syukuran Anies-Sandi Usai Menang di Pilkada DKI https://today.line.me/,pilkada,Agus-Sylvi,0.0,menang,4.0,"[0.9756, 0.0122, 0.0122]",di pilkada dki,1
868,Feeling aku sih yang menang #PilkadaDKI itu pasangan Anies-Sandi.,pasangan,Anies-Sandi,0.5428,sih,-0.3,"[0.0645, 0.5484, 0.3871]",itu pasangan anies,0
868,Feeling aku sih yang menang #PilkadaDKI itu pasangan Anies-Sandi.,feeling,Agus-Sylvi,0.0,sih,-0.3,"[0.0645, 0.5484, 0.3871]",feeling aku,0
868,Feeling aku sih yang menang #PilkadaDKI itu pasangan Anies-Sandi.,#pilkadadki,Agus-Sylvi,0.0,menang,4.0,"[0.9756, 0.0122, 0.0122]",menang #pilkadadki itu,1
869,KPU Sudah Umumkan Hasil Pilkada DKI Anies-Sandi Tetap Menang Karangan Bunga Gak Ngaruh <Cat Face With Tears of Joy> https://goo.gl/fb/ASihdv,ngaruh,Agus-Sylvi,0.0,karangan,-4.0,"[0.0122, 0.0122, 0.9756]",gak ngaruh <cat,1
869,KPU Sudah Umumkan Hasil Pilkada DKI Anies-Sandi Tetap Menang Karangan Bunga Gak Ngaruh <Cat Face With Tears of Joy> https://goo.gl/fb/ASihdv,<cat,Agus-Sylvi,0.0,karangan,-4.0,"[0.0122, 0.0122, 0.9756]",ngaruh <cat face,1
869,KPU Sudah Umumkan Hasil Pilkada DKI Anies-Sandi Tetap Menang Karangan Bunga Gak Ngaruh <Cat Face With Tears of Joy> https://goo.gl/fb/ASihdv,karangan,Agus-Sylvi,0.0,menang,4.0,"[0.9756, 0.0122, 0.0122]",menang karangan bunga,1
869,KPU Sudah Umumkan Hasil Pilkada DKI Anies-Sandi Tetap Menang Karangan Bunga Gak Ngaruh <Cat Face With Tears of Joy> https://goo.gl/fb/ASihdv,gak,Agus-Sylvi,0.0,karangan,-4.0,"[0.0122, 0.0122, 0.9756]",bunga gak ngaruh,1
869,KPU Sudah Umumkan Hasil Pilkada DKI Anies-Sandi Tetap Menang Karangan Bunga Gak Ngaruh <Cat Face With Tears of Joy> https://goo.gl/fb/ASihdv,bunga,Agus-Sylvi,0.0,karangan,-4.0,"[0.0122, 0.0122, 0.9756]",karangan bunga gak,1
869,KPU Sudah Umumkan Hasil Pilkada DKI Anies-Sandi Tetap Menang Karangan Bunga Gak Ngaruh <Cat Face With Tears of Joy> https://goo.gl/fb/ASihdv,pilkada,Agus-Sylvi,0.0,hasil,3.0,"[0.9677, 0.0161, 0.0161]",hasil pilkada dki,1
870,Inilah Hasil Rekapituasi Manual Pilkada DKI Anies-Sandi Tetap Menang http://fb.me/5WQ3cfXh0,rekapituasi,Agus-Sylvi,0.0,hasil,3.0,"[0.9677, 0.0161, 0.0161]",hasil rekapituasi manual,1
870,Inilah Hasil Rekapituasi Manual Pilkada DKI Anies-Sandi Tetap Menang http://fb.me/5WQ3cfXh0,inilah,Agus-Sylvi,0.0,menang,4.0,"[0.9756, 0.0122, 0.0122]",inilah hasil,1
871,Alesha aja milih no.3.... Masa kita gak...!!! <Smiling Face With Sunglasses> salam 3 jari #aniessandy https://www.instagram.com/p/BS2tr9cgJ_b/,#aniessandy,Agus-Sylvi,0.0,jari,-4.0,"[0.0122, 0.0122, 0.9756]",jari #aniessandy https://www.instagram.com/p/bs2tr9cgj_b/,1
871,Alesha aja milih no.3.... Masa kita gak...!!! <Smiling Face With Sunglasses> salam 3 jari #aniessandy https://www.instagram.com/p/BS2tr9cgJ_b/,no.3.,Agus-Sylvi,0.0,aja,1.0,"[0.7692, 0.1923, 0.0385]",milih no.3. .,1
871,Alesha aja milih no.3.... Masa kita gak...!!! <Smiling Face With Sunglasses> salam 3 jari #aniessandy https://www.instagram.com/p/BS2tr9cgJ_b/,alesha,Agus-Sylvi,0.0,aja,1.0,"[0.7692, 0.1923, 0.0385]",alesha aja,1
874,... Hahaha ... Adjrot Adjrot .... Ada ada aja ... Kehabisan akal ya untuk mengalahkan #AniesSandy kandidat favoritku <lovered> <lovered> ...,#aniessandy,Agus-Sylvi,0.0,mengalahkan,-4.0,"[0.0122, 0.0122, 0.9756]",mengalahkan #aniessandy kandidat,1
874,... Hahaha ... Adjrot Adjrot .... Ada ada aja ... Kehabisan akal ya untuk mengalahkan #AniesSandy kandidat favoritku <lovered> <lovered> ...,aja,Agus-Sylvi,0.0,ada,4.0,"[0.9756, 0.0122, 0.0122]",ada aja .,1
875,... #AniesSandy ... Insya Allah menang. Jangan lukai hati Umat Islam kalau sudah menjabat <OK HAND> <OK HAND> <OK HAND> ...,islam,Agus-Sylvi,0.0,umat,-3.0,"[0.0161, 0.0161, 0.9677]",umat islam kalau,1
875,... #AniesSandy ... Insya Allah menang. Jangan lukai hati Umat Islam kalau sudah menjabat <OK HAND> <OK HAND> <OK HAND> ...,insya,Agus-Sylvi,0.0,menang,4.0,"[0.9756, 0.0122, 0.0122]",insya allah,1
875,... #AniesSandy ... Insya Allah menang. Jangan lukai hati Umat Islam kalau sudah menjabat <OK HAND> <OK HAND> <OK HAND> ...,umat,Agus-Sylvi,0.0,hati,-2.0,"[0.0238, 0.0238, 0.9524]",hati umat islam,1
876,@KompasTV sayang #AniesSandy tidak datang kalau datang pasti acaranya tambah keren <OK HAND> <OK HAND> #AhokDjarotDiRosi,acara,Agus-Sylvi,0.0,tambah,3.0,"[0.9677, 0.0161, 0.0161]",pasti acara nya,1
876,@KompasTV sayang #AniesSandy tidak datang kalau datang pasti acaranya tambah keren <OK HAND> <OK HAND> #AhokDjarotDiRosi,<ok,Agus-Sylvi,0.0,tambah,3.0,"[0.9677, 0.0161, 0.0161]",keren <ok hand,1
876,@KompasTV sayang #AniesSandy tidak datang kalau datang pasti acaranya tambah keren <OK HAND> <OK HAND> #AhokDjarotDiRosi,@kompastv,Agus-Sylvi,0.0,datang,4.0,"[0.9756, 0.0122, 0.0122]",@kompastv sayang,1
876,@KompasTV sayang #AniesSandy tidak datang kalau datang pasti acaranya tambah keren <OK HAND> <OK HAND> #AhokDjarotDiRosi,#ahokdjarotdirosi,Agus-Sylvi,0.0,tambah,3.0,"[0.9677, 0.0161, 0.0161]",> #ahokdjarotdirosi,1
877,... Anies memang luar biasa <OK HAND> ... Gubernur rakyat bukan Gubernur pengembang ... #AniesSandy,anies,Anies-Sandi,0.5368,luar,0.8999999999999999,"[0.7347, 0.2245, 0.0408]",anies memang,0
877,... Anies memang luar biasa <OK HAND> ... Gubernur rakyat bukan Gubernur pengembang ... #AniesSandy,<ok,Agus-Sylvi,0.0,luar,0.8999999999999999,"[0.7347, 0.2245, 0.0408]",biasa <ok hand,0
878,... Ahok dan Najwa bener bener mati kutu dan bingung ... #Anies menjawab semua tudingan dengan ringan dan tepat <SMILING FACE WITH HEART-EYES> <SMILING FACE WITH HEART-EYES> ... #AniesSandy,ahok,Ahok-Djarot,0.5345,bener,3.0,"[0.9677, 0.0161, 0.0161]",ahok dan,1
881,#SalamBersama #OkeOce #Jakarta #CoblosNomor3 @aniesbaswedan @sandiuno @Gerindra @PKSejahtera @Official_PAN,@aniesbaswedan,Agus-Sylvi,0.0,#salambersama,0.0,"[0.0, 1.0, 0.0]",#coblosnomor3 @aniesbaswedan @sandiuno,0
881,#SalamBersama #OkeOce #Jakarta #CoblosNomor3 @aniesbaswedan @sandiuno @Gerindra @PKSejahtera @Official_PAN,#okeoce,Agus-Sylvi,0.0,#salambersama,0.0,"[0.0, 1.0, 0.0]",#salambersama #okeoce #jakarta,0
881,#SalamBersama #OkeOce #Jakarta #CoblosNomor3 @aniesbaswedan @sandiuno @Gerindra @PKSejahtera @Official_PAN,#coblosnomor3,Agus-Sylvi,0.0,#salambersama,0.0,"[0.0, 1.0, 0.0]",#jakarta #coblosnomor3 @aniesbaswedan,0
881,#SalamBersama #OkeOce #Jakarta #CoblosNomor3 @aniesbaswedan @sandiuno @Gerindra @PKSejahtera @Official_PAN,#jakarta,Agus-Sylvi,0.0,#salambersama,0.0,"[0.0, 1.0, 0.0]",#okeoce #jakarta #coblosnomor3,0
882,Hallo Bang @aniesbaswedan Wah Asyik juga ya habis manggung di DA <THUMBS UP> <THUMBS UP> @IndosiarID #OkeOce #Telu,@aniesbaswedan,Agus-Sylvi,0.0,hallo,4.0,"[0.9756, 0.0122, 0.0122]",bang @aniesbaswedan wah,1
882,Hallo Bang @aniesbaswedan Wah Asyik juga ya habis manggung di DA <THUMBS UP> <THUMBS UP> @IndosiarID #OkeOce #Telu,bang,Agus-Sylvi,0.0,hallo,4.0,"[0.9756, 0.0122, 0.0122]",hallo bang @aniesbaswedan,1
882,Hallo Bang @aniesbaswedan Wah Asyik juga ya habis manggung di DA <THUMBS UP> <THUMBS UP> @IndosiarID #OkeOce #Telu,hallo,Agus-Sylvi,0.0,habis,3.0,"[0.9677, 0.0161, 0.0161]",hallo bang,1
882,Hallo Bang @aniesbaswedan Wah Asyik juga ya habis manggung di DA <THUMBS UP> <THUMBS UP> @IndosiarID #OkeOce #Telu,asyik,Agus-Sylvi,0.0,hallo,4.0,"[0.9756, 0.0122, 0.0122]",wah asyik juga,1
882,Hallo Bang @aniesbaswedan Wah Asyik juga ya habis manggung di DA <THUMBS UP> <THUMBS UP> @IndosiarID #OkeOce #Telu,wah,Agus-Sylvi,0.0,hallo,4.0,"[0.9756, 0.0122, 0.0122]",@aniesbaswedan wah asyik,1
885,Pak Anies jadi pempmpinnya maju terus Pak ke jalan yang di Ridhoi Allah <THUMBS UP> <THUMBS UP> @DAcademyID @IndosiarID #OkeOce #3 #AniesSandi,pak,Anies-Sandi,0.5368,jadi,1.0,"[0.7692, 0.1923, 0.0385]",pak anies,1
885,Pak Anies jadi pempmpinnya maju terus Pak ke jalan yang di Ridhoi Allah <THUMBS UP> <THUMBS UP> @DAcademyID @IndosiarID #OkeOce #3 #AniesSandi,anies,Anies-Sandi,0.5368,pak,0.3,"[0.3871, 0.5484, 0.0645]",pak anies jadi,0
885,Pak Anies jadi pempmpinnya maju terus Pak ke jalan yang di Ridhoi Allah <THUMBS UP> <THUMBS UP> @DAcademyID @IndosiarID #OkeOce #3 #AniesSandi,pempmpin,Agus-Sylvi,0.0,jadi,1.0,"[0.7692, 0.1923, 0.0385]",jadi pempmpin nya,1
886,Gubernur TERPILIH Kita Pak Anies di @DAcademyID @IndosiarID #3 #OkeOce #pilkadadki2017,gubernur,Anies-Sandi,0.317,pak,0.0,"[0.0, 1.0, 0.0]",gubernur terpilih,0
886,Gubernur TERPILIH Kita Pak Anies di @DAcademyID @IndosiarID #3 #OkeOce #pilkadadki2017,@dacademyid,Agus-Sylvi,0.0,pak,0.0,"[0.0, 1.0, 0.0]",di @dacademyid @indosiarid,0
886,Gubernur TERPILIH Kita Pak Anies di @DAcademyID @IndosiarID #3 #OkeOce #pilkadadki2017,anies,Anies-Sandi,0.5368,pak,0.0,"[0.0, 1.0, 0.0]",pak anies di,0
888,3 YA 3 JANGAN LUPA YAAA #OkeOce <OK HAND> <OK HAND> <OK HAND> #AniesSandi,#aniessandi,Agus-Sylvi,0.0,jangan,3.0,"[0.9677, 0.0161, 0.0161]",> #aniessandi,1
888,3 YA 3 JANGAN LUPA YAAA #OkeOce <OK HAND> <OK HAND> <OK HAND> #AniesSandi,yaaa,Agus-Sylvi,0.0,jangan,3.0,"[0.9677, 0.0161, 0.0161]",lupa yaaa #okeoce,1
888,3 YA 3 JANGAN LUPA YAAA #OkeOce <OK HAND> <OK HAND> <OK HAND> #AniesSandi,#okeoce,Agus-Sylvi,0.0,jangan,3.0,"[0.9677, 0.0161, 0.0161]",yaaa #okeoce <ok,1
888,3 YA 3 JANGAN LUPA YAAA #OkeOce <OK HAND> <OK HAND> <OK HAND> #AniesSandi,lupa,Agus-Sylvi,0.0,jangan,3.0,"[0.9677, 0.0161, 0.0161]",jangan lupa yaaa,1
888,3 YA 3 JANGAN LUPA YAAA #OkeOce <OK HAND> <OK HAND> <OK HAND> #AniesSandi,<ok,Agus-Sylvi,0.0,jangan,3.0,"[0.9677, 0.0161, 0.0161]",#okeoce <ok hand,1
889,Sekarang saatnya brgabung & dukung usaha yang pimpinannya jelas seperti Ust. Yusuf Mansyur <FOLDED HANDS> #OkeOce #Pribumi #MuslimLawanRasis,usaha,Agus-Sylvi,0.0,dukung,4.0,"[0.9756, 0.0122, 0.0122]",dukung usaha yang,1
889,Sekarang saatnya brgabung & dukung usaha yang pimpinannya jelas seperti Ust. Yusuf Mansyur <FOLDED HANDS> #OkeOce #Pribumi #MuslimLawanRasis,ust,Agus-Sylvi,0.0,jelas,1.0,"[0.7692, 0.1923, 0.0385]",seperti ust .,1
889,Sekarang saatnya brgabung & dukung usaha yang pimpinannya jelas seperti Ust. Yusuf Mansyur <FOLDED HANDS> #OkeOce #Pribumi #MuslimLawanRasis,pimpinan,Agus-Sylvi,0.0,jelas,1.0,"[0.7692, 0.1923, 0.0385]",yang pimpinan nya,1
890,kita sih #OkeOCE aja <OK HAND>,#okeoce,Agus-Sylvi,0.0,aja,1.0,"[0.7692, 0.1923, 0.0385]",sih #okeoce aja,1
890,kita sih #OkeOCE aja <OK HAND>,<ok,Agus-Sylvi,0.0,aja,1.0,"[0.7692, 0.1923, 0.0385]",aja <ok hand,1
891,wiiih Aqua pun #OKEOCE pilih no 3 <OK HAND> <OK HAND> <OK HAND>,no,Agus-Sylvi,0.0,pilih,-2.0,"[0.0238, 0.0238, 0.9524]",pilih no 3,1
892,Ada masalah dengan #kebhinnekaan ? Kayaknya nggak ada deh ! Kalau kita fokus #OkeOce insyaALLOH akan Oke-Oke aja <OK HAND>,nggak,Agus-Sylvi,0.0,ada,4.0,"[0.9756, 0.0122, 0.0122]",kayaknya nggak ada,1
892,Ada masalah dengan #kebhinnekaan ? Kayaknya nggak ada deh ! Kalau kita fokus #OkeOce insyaALLOH akan Oke-Oke aja <OK HAND>,#okeoce,Agus-Sylvi,0.0,fokus,3.0,"[0.9677, 0.0161, 0.0161]",fokus #okeoce insyaalloh,1
892,Ada masalah dengan #kebhinnekaan ? Kayaknya nggak ada deh ! Kalau kita fokus #OkeOce insyaALLOH akan Oke-Oke aja <OK HAND>,#kebhinnekaan,Agus-Sylvi,0.0,ada,4.0,"[0.9756, 0.0122, 0.0122]",dengan #kebhinnekaan ?,1
892,Ada masalah dengan #kebhinnekaan ? Kayaknya nggak ada deh ! Kalau kita fokus #OkeOce insyaALLOH akan Oke-Oke aja <OK HAND>,masalah,Agus-Sylvi,0.0,ada,4.0,"[0.9756, 0.0122, 0.0122]",ada masalah dengan,1
892,Ada masalah dengan #kebhinnekaan ? Kayaknya nggak ada deh ! Kalau kita fokus #OkeOce insyaALLOH akan Oke-Oke aja <OK HAND>,oke-,Agus-Sylvi,0.0,ada,4.0,"[0.9756, 0.0122, 0.0122]",akan oke- oke,1
894,Dengan jaringan #OkeOce saat ini @JktMajuBersama sudah bisa menghadirkan OkeOce Mart <OK HAND> #SambutGubernurBaru,#okeoce,Agus-Sylvi,0.0,jaringan,3.0,"[0.9677, 0.0161, 0.0161]",jaringan #okeoce saat,1
895,Ingat pilih no.3 di tanggal 19 April nanti ya kakak! <OK HAND> #okeoce . #PilihAniesSandi #AniesSandi… https://www.instagram.com/p/BS1-_Sqh9Yf/,tanggal,Agus-Sylvi,0.0,ingat,2.0,"[0.9524, 0.0238, 0.0238]",di tanggal 19,1
895,Ingat pilih no.3 di tanggal 19 April nanti ya kakak! <OK HAND> #okeoce . #PilihAniesSandi #AniesSandi… https://www.instagram.com/p/BS1-_Sqh9Yf/,kakak,Agus-Sylvi,0.0,nanti,-2.0,"[0.0238, 0.0238, 0.9524]",ya kakak !,1
895,Ingat pilih no.3 di tanggal 19 April nanti ya kakak! <OK HAND> #okeoce . #PilihAniesSandi #AniesSandi… https://www.instagram.com/p/BS1-_Sqh9Yf/,ingat,Agus-Sylvi,0.0,nanti,-2.0,"[0.0238, 0.0238, 0.9524]",ingat pilih,1
895,Ingat pilih no.3 di tanggal 19 April nanti ya kakak! <OK HAND> #okeoce . #PilihAniesSandi #AniesSandi… https://www.instagram.com/p/BS1-_Sqh9Yf/,april,Agus-Sylvi,0.0,tanggal,-4.0,"[0.0122, 0.0122, 0.9756]",19 april nanti,1
896,Kali saja bpk @aniesbaswedan @sandiuno lihat lagi di RSpun tetap selfie #OkeOce <OK HAND> #DebatPilkadaDki #AhokPanikAhokKalah,bpk,Agus-Sylvi,0.0,lihat,3.0,"[0.9677, 0.0161, 0.0161]",saja bpk @aniesbaswedan,1
